COUNTY,ZIP,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
28123,39098,LUDLOW,MS,0.0,0.001029866,0.0,6.3219e-05
28123,39080,HARPERVILLE,MS,0.0,0.001029866,0.0,6.3219e-05
28123,39359,SEBASTOPOL,MS,0.000135796,0.002059732,0.0,0.000252876
28123,39094,LENA,MS,0.059206953,0.008238929,0.0,0.055632823
28123,39074,FOREST,MS,0.518128734,0.678681771,0.773109244,0.529902643
28123,39092,LAKE,MS,0.088538838,0.041194645,0.016806723,0.085092932
28123,39145,PELAHATCHIE,MS,0.005024443,0.0,0.0,0.004678215
28123,39189,WALNUT GROVE,MS,0.024511135,0.014418126,0.0,0.023707169
28123,39152,PULASKI,MS,0.020980445,0.004119464,0.0,0.019787584
28125,39061,DELTA CITY,MS,0.0,0.004587156,0.0,0.00040016
28125,38721,ANGUILLA,MS,0.256489221,0.133027523,0.0,0.244897959
28125,39159,ROLLING FORK,MS,0.604047514,0.834862385,0.75,0.62464986
28125,38765,PANTHER BURN,MS,0.000879894,0.004587156,0.0,0.00120048
28125,39054,CARY,MS,0.077430708,0.018348624,0.0,0.072028812
28125,38748,HOLLANDALE,MS,0.061152662,0.004587156,0.25,0.056822729
28127,39062,D LO,MS,7.1003e-05,0.001867414,0.0,0.00019595
28127,39114,MENDENHALL,MS,0.339889236,0.353874883,0.348387097,0.340953625
28127,39111,MAGEE,MS,0.34138029,0.559290383,0.638709677,0.359634226
28127,39073,FLORENCE,MS,0.043453564,0.014939309,0.0,0.041018942
28127,39140,NEWHEBRON,MS,0.01917069,0.008403361,0.0,0.018223383
28127,39119,MOUNT OLIVE,MS,0.033371201,0.006535948,0.012903226,0.031286741
28127,39044,BRAXTON,MS,0.109272934,0.025210084,0.0,0.102286088
28127,39082,HARRISVILLE,MS,0.051050838,0.008403361,0.0,0.047550621
28127,39149,PINOLA,MS,0.062340244,0.021475257,0.0,0.058850425
28129,39168,TAYLORSVILLE,MS,0.23444058,0.26146789,0.375,0.235390178
28129,39119,MOUNT OLIVE,MS,0.066914498,0.041284404,0.0625,0.06625452
28129,39114,MENDENHALL,MS,0.002278451,0.0,0.0,0.00221626
28129,39153,RALEIGH,MS,0.209257705,0.288990826,0.3125,0.211477896
28129,39074,FOREST,MS,0.038613743,0.041284404,0.0,0.038609588
28129,39116,MIZE,MS,0.179517928,0.151376147,0.0,0.178467281
28129,39152,PULASKI,MS,0.040532438,0.009174312,0.0,0.039659396
28129,39338,LOUIN,MS,0.046288524,0.041284404,0.0,0.046074886
28129,39092,LAKE,MS,0.00155894,0.0,0.0,0.001516389
28129,39422,BAY SPRINGS,MS,0.050845425,0.027522936,0.0,0.050157471
28129,39042,BRANDON,MS,0.001918695,0.0,0.0,0.001866325
28129,39117,MORTON,MS,0.084302674,0.119266055,0.0,0.08503441
28129,39111,MAGEE,MS,0.043530399,0.018348624,0.25,0.0432754
28131,39577,WIGGINS,MS,0.464218848,0.839095745,0.831683168,0.494697621
28131,39573,PERKINSTON,MS,0.372893697,0.109042553,0.158415842,0.351867775
28131,39455,LUMBERTON,MS,0.039317662,0.011968085,0.00990099,0.037068883
28131,39561,MC HENRY,MS,0.11930518,0.03856383,0.0,0.11235311
28131,39574,SAUCIER,MS,0.004264614,0.001329787,0.0,0.004012611
28133,38762,MOUND BAYOU,MS,0.000187441,0.0,0.0,0.000167785
28133,38771,RULEVILLE,MS,0.13158388,0.141935484,0.406060606,0.136325503
28133,39038,BELZONI,MS,0.000749766,0.000921659,0.0,0.000755034
28133,38754,ISOLA,MS,0.006279288,0.0,0.0,0.005620805
28133,38963,TUTWILER,MS,0.006747891,0.001843318,0.012121212,0.006375839
28133,38751,INDIANOLA,MS,0.473008435,0.583410138,0.290909091,0.480536913
28133,38737,DREW,MS,0.134020619,0.178801843,0.151515152,0.138338926
28133,38738,PARCHMAN,MS,0.008059981,0.003686636,0.012121212,0.007718121
28133,38756,LELAND,MS,9.3721e-05,0.0,0.0,8.3893e-05
28133,38732,CLEVELAND,MS,0.019212746,0.002764977,0.0,0.017449664
28133,38761,MOORHEAD,MS,0.050609185,0.011059908,0.006060606,0.046392617
28133,38768,ROME,MS,0.0,0.000921659,0.0,8.3893e-05
28133,38759,MERIGOLD,MS,0.017525773,0.002764977,0.0,0.015939597
28133,38773,SHAW,MS,0.022024367,0.00921659,0.0,0.020553691
28133,38778,SUNFLOWER,MS,0.060731022,0.039631336,0.096969697,0.059312081
28133,38753,INVERNESS,MS,0.047985005,0.017511521,0.024242424,0.04488255
28133,38736,DODDSVILLE,MS,0.021180881,0.005529954,0.0,0.019463087
28135,38901,GRENADA,MS,0.013602098,0.002604167,0.0,0.01284011
28135,38964,VANCE,MS,0.003113733,0.010416667,0.0,0.003515744
28135,38962,TIPPO,MS,0.0,0.005208333,0.0,0.000305717
28135,38957,SUMNER,MS,0.029170764,0.174479167,0.0,0.037450321
28135,38940,HOLCOMB,MS,0.020648968,0.005208333,0.0,0.019565882
28135,38927,ENID,MS,0.084070796,0.018229167,0.0,0.079486396
28135,38963,TUTWILER,MS,0.167158309,0.106770833,0.321428571,0.164934271
28135,38643,LAMBERT,MS,0.003113733,0.0,0.0,0.002904311
28135,38928,GLENDORA,MS,0.0331039,0.013020833,0.0,0.0316417
28135,38950,PHILIPP,MS,0.061127499,0.015625,0.0,0.057933354
28135,38966,WEBB,MS,0.000491642,0.005208333,0.0,0.000764292
28135,38953,SCOBEY,MS,0.043756146,0.013020833,0.0,0.041577499
28135,38737,DREW,MS,0.001802688,0.0,0.0,0.001681443
28135,38921,CHARLESTON,MS,0.363651262,0.591145833,0.678571429,0.379700397
28135,38948,OAKLAND,MS,0.048344805,0.013020833,0.0,0.045857536
28135,38944,MINTER CITY,MS,0.000163881,0.0,0.0,0.000152858
28135,38961,TILLATOBA,MS,0.061127499,0.0078125,0.0,0.057474778
28135,38920,CASCILLA,MS,0.065552278,0.018229167,0.0,0.06221339
28137,38665,SARAH,MS,0.079659244,0.031137725,0.021276596,0.076626472
28137,38619,COMO,MS,0.009639815,0.00239521,0.0,0.00918396
28137,38618,COLDWATER,MS,0.432969661,0.232335329,0.085106383,0.420078519
28137,38602,ARKABUTLA,MS,0.0,0.001197605,0.0,7.0107e-05
28137,38668,SENATOBIA,MS,0.467344194,0.729341317,0.893617021,0.48408581
28137,38611,BYHALIA,MS,0.000448363,0.0,0.0,0.000420639
28137,38632,HERNANDO,MS,0.000971454,0.0,0.0,0.000911385
28137,38635,HOLLY SPRINGS,MS,0.008967269,0.00239521,0.0,0.008553001
28137,38638,INDEPENDENCE,MS,0.0,0.001197605,0.0,7.0107e-05
28139,38625,DUMAS,MS,0.035461563,0.019280206,0.034883721,0.034511278
28139,38629,FALKNER,MS,0.068591187,0.032133676,0.0,0.066015038
28139,38650,MYRTLE,MS,0.000562882,0.001285347,0.0,0.000601504
28139,38683,WALNUT,MS,0.172965584,0.088688946,0.034883721,0.167142857
28139,38824,BALDWYN,MS,0.001286587,0.0,0.0,0.001203008
28139,38674,TIPLERSVILLE,MS,0.051141846,0.026992288,0.0,0.049398496
28139,38663,RIPLEY,MS,0.505870055,0.751928021,0.76744186,0.521954887
28139,38603,ASHLAND,MS,0.002733998,0.0,0.0,0.002556391
28139,38829,BOONEVILLE,MS,0.027179157,0.006426735,0.0,0.025789474
28139,38610,BLUE MOUNTAIN,MS,0.134207141,0.073264781,0.162790698,0.130827068
28141,38838,DENNIS,MS,0.073392138,0.032967033,0.0,0.07027027
28141,38852,IUKA,MS,0.539265222,0.582417582,0.511904762,0.541891892
28141,38847,GOLDEN,MS,0.036396335,0.057387057,0.011904762,0.037599364
28141,38873,TISHOMINGO,MS,0.121264023,0.057387057,0.095238095,0.116931638
28141,38833,BURNSVILLE,MS,0.105335274,0.114774115,0.107142857,0.105961844
28141,38827,BELMONT,MS,0.109445919,0.125763126,0.261904762,0.111526232
28141,38846,GLEN,MS,0.014901088,0.029304029,0.011904762,0.01581876
28143,38641,LAKE CORMORANT,MS,0.001004621,0.0,0.0,0.000932836
28143,38665,SARAH,MS,0.002411091,0.0,0.0,0.002238806
28143,38621,CRENSHAW,MS,0.000200924,0.0,0.0,0.000186567
28143,38626,DUNDEE,MS,0.099658429,0.025477707,0.072463768,0.094962687
28143,38670,SLEDGE,MS,0.014466546,0.0,0.0,0.013432836
28143,38664,ROBINSONVILLE,MS,0.374924653,0.436305732,0.391304348,0.378731343
28143,38676,TUNICA,MS,0.507333735,0.538216561,0.536231884,0.509514925
28145,38650,MYRTLE,MS,0.131617354,0.050892857,0.157303371,0.126541522
28145,38871,THAXTON,MS,0.003449648,0.0,0.0,0.003158982
28145,38841,ECRU,MS,0.005307151,0.0,0.007490637,0.004981471
28145,38869,SHERMAN,MS,6.6339e-05,0.001785714,0.0,0.000182249
28145,38663,RIPLEY,MS,0.000862412,0.0,0.0,0.000789745
28145,38610,BLUE MOUNTAIN,MS,0.012140109,0.000892857,0.014981273,0.011420934
28145,38655,OXFORD,MS,6.6339e-05,0.005357143,0.0,0.000425248
28145,38659,POTTS CAMP,MS,0.0,0.000892857,0.0,6.075e-05
28145,38849,GUNTOWN,MS,0.018641369,0.000892857,0.003745318,0.017192151
28145,38627,ETTA,MS,0.035823272,0.009821429,0.02247191,0.033837555
28145,38824,BALDWYN,MS,0.025208969,0.004464286,0.0,0.023388616
28145,38652,NEW ALBANY,MS,0.592211755,0.852678571,0.617977528,0.61035174
28145,38625,DUMAS,MS,0.011344036,0.004464286,0.007490637,0.010813438
28145,38828,BLUE SPRINGS,MS,0.142364336,0.064285714,0.161048689,0.13735496
28145,38633,HICKORY FLAT,MS,0.020896909,0.003571429,0.007490637,0.019500638
28147,39667,TYLERTOWN,MS,0.764841943,0.897142857,0.901098901,0.773285199
28147,39641,JAYESS,MS,0.140654257,0.059047619,0.098901099,0.135843218
28147,39657,OSYKA,MS,0.00231303,0.0,0.0,0.002166065
28147,39478,SANDY HOOK,MS,0.070712634,0.03047619,0.0,0.067870036
28147,39643,KOKOMO,MS,0.014539046,0.013333333,0.0,0.014337287
28147,39483,FOXWORTH,MS,0.00693909,0.0,0.0,0.006498195
28149,39182,VICKSBURG,MS,0.069477737,0.074864236,0.001303781,0.068234075
28149,39183,VICKSBURG,MS,0.301590761,0.297517455,0.367666232,0.302891933
28149,39162,SATARTIA,MS,0.000254231,0.0,0.0,0.000226691
28149,39156,REDWOOD,MS,0.008752815,0.002327386,0.0,0.007998964
28149,39180,VICKSBURG,MS,0.600602891,0.581458495,0.629726206,0.59972797
28149,39181,VICKSBURG,MS,0.019321566,0.043832428,0.001303781,0.020920367
28151,38744,GLEN ALLAN,MS,0.011664137,0.002087683,0.0,0.010429791
28151,38748,HOLLANDALE,MS,0.075617161,0.052540014,0.034638554,0.072343553
28151,38703,GREENVILLE,MS,0.262802588,0.23138483,0.115963855,0.256229875
28151,38701,GREENVILLE,MS,0.509067668,0.589422408,0.712349398,0.521874563
28151,38722,ARCOLA,MS,0.00027962,0.000347947,0.0,0.000279994
28151,38731,CHATHAM,MS,0.001398099,0.000347947,0.0,0.001259975
28151,38721,ANGUILLA,MS,0.000119837,0.0,0.0,0.000104998
28151,38760,METCALFE,MS,0.000159783,0.000347947,0.0,0.000174997
28151,38773,SHAW,MS,3.9946e-05,0.0,0.0,3.4999e-05
28151,38751,INDIANOLA,MS,3.9946e-05,0.0,0.0,3.4999e-05
28151,38756,LELAND,MS,0.137852521,0.122129436,0.137048193,0.136252275
28151,38782,WINTERVILLE,MS,0.0,0.000347947,0.0,3.4999e-05
28151,38723,AVON,MS,0.0,0.000347947,0.0,3.4999e-05
28151,38776,STONEVILLE,MS,7.9891e-05,0.000347947,0.0,0.000104998
28151,38754,ISOLA,MS,0.000878805,0.0,0.0,0.000769985
28151,38780,WAYSIDE,MS,0.0,0.000347947,0.0,3.4999e-05
28153,39476,RICHTON,MS,0.020348104,0.004711425,0.0,0.01914099
28153,39439,HEIDELBERG,MS,0.0054654,0.003533569,0.0,0.005291005
28153,39322,BUCKATUNNA,MS,0.0864374,0.023557126,0.018181818,0.081699346
28153,39324,CLARA,MS,0.0,0.001177856,0.0,7.7809e-05
28153,39367,WAYNESBORO,MS,0.717396788,0.893992933,0.954545455,0.731092437
28153,39362,STATE LINE,MS,0.062305558,0.028268551,0.027272727,0.059757236
28153,39360,SHUBUTA,MS,0.062894139,0.024734982,0.0,0.059835045
28153,39443,LAUREL,MS,0.045152611,0.020023557,0.0,0.043106131
28155,39767,STEWART,MS,0.04030007,0.005730659,0.0,0.038084341
28155,38929,GORE SPRINGS,MS,0.007327285,0.011461318,0.0,0.007518797
28155,39752,MATHISTON,MS,0.144277739,0.128939828,0.108108108,0.143184047
28155,39751,MANTEE,MS,0.094033496,0.068767908,0.0,0.092023537
28155,38916,CALHOUN CITY,MS,0.007327285,0.0,0.0,0.006864989
28155,39737,BELLEFONTAINE,MS,0.022854152,0.008595989,0.0,0.021902583
28155,39744,EUPORA,MS,0.528960223,0.690544413,0.783783784,0.539718862
28155,38925,DUCK HILL,MS,0.003314724,0.0,0.0,0.00310559
28155,39771,WALTHALL,MS,0.013607816,0.020057307,0.054054054,0.014220333
28155,39755,PHEBA,MS,0.000523378,0.0,0.0,0.000490356
28155,39750,MABEN,MS,0.137473831,0.065902579,0.054054054,0.132886564
28157,39669,WOODVILLE,MS,0.561385634,0.491428571,0.333333333,0.557743739
28157,39638,GLOSTER,MS,0.017829852,0.0,0.0,0.017019207
28157,39633,CROSBY,MS,0.137289862,0.068571429,0.166666667,0.134451738
28157,39631,CENTREVILLE,MS,0.283494651,0.44,0.5,0.290785315
28159,39108,MC COOL,MS,0.038060973,0.002670227,0.0,0.035457258
28159,39735,ACKERMAN,MS,0.000568074,0.0,0.0,0.000526593
28159,39339,LOUISVILLE,MS,0.730827495,0.914552737,0.927710843,0.744339126
28159,39350,PHILADELPHIA,MS,0.017231585,0.006675567,0.0,0.016412147
28159,39341,MACON,MS,0.002556334,0.0,0.0,0.002369668
28159,39354,PRESTON,MS,0.028024995,0.006675567,0.0,0.026417413
28159,39090,KOSCIUSKO,MS,0.001041469,0.0,0.0,0.00096542
28159,39769,STURGIS,MS,0.016852869,0.0,0.0,0.015622257
28159,39346,NOXAPATER,MS,0.161617118,0.069425901,0.072289157,0.154906091
28159,39772,WEIR,MS,0.003219087,0.0,0.0,0.002984027
28161,38658,POPE,MS,0.000260315,0.0,0.0,0.00024263
28161,38965,WATER VALLEY,MS,0.516204608,0.644,0.8,0.526022079
28161,38953,SCOBEY,MS,0.020695041,0.008,0.0,0.019774354
28161,38922,COFFEEVILLE,MS,0.246518287,0.238,0.066666667,0.244692466
28161,38948,OAKLAND,MS,0.148639854,0.082,0.133333333,0.144486231
28161,38961,TILLATOBA,MS,0.066120005,0.026,0.0,0.063205144
28161,38927,ENID,MS,0.00156189,0.002,0.0,0.001577096
28163,39179,VAUGHAN,MS,0.054644344,0.013182674,0.009433962,0.050869733
28163,39194,YAZOO CITY,MS,0.680377326,0.884180791,0.952830189,0.699342868
28163,39095,LEXINGTON,MS,0.003314354,0.00094162,0.0,0.003092385
28163,39146,PICKENS,MS,0.009518144,0.001883239,0.0,0.008813297
28163,39166,SILVER CITY,MS,0.000169967,0.0,0.0,0.000154619
28163,39173,TINSLEY,MS,0.001444718,0.001883239,0.0,0.001468883
28163,39039,BENTON,MS,0.110648424,0.048964218,0.018867925,0.104831852
28163,39040,BENTONIA,MS,0.124670689,0.034839925,0.018867925,0.116428295
28163,39088,HOLLY BLUFF,MS,0.005099006,0.001883239,0.0,0.004793197
28163,39162,SATARTIA,MS,0.010113028,0.012241055,0.0,0.010204871
29001,63540,GIBBS,MO,0.005696005,0.005172414,0.001246883,0.005413452
29001,63559,NOVINGER,MO,0.055165418,0.011206897,0.004987531,0.048991744
29001,63501,KIRKSVILLE,MO,0.832240949,0.947413793,0.978802993,0.84923535
29001,63547,HURDLAND,MO,0.001170412,0.0,0.0,0.001015022
29001,63557,NEW BOSTON,MO,0.00031211,0.0,0.0,0.000270673
29001,63546,GREENTOP,MO,0.042759051,0.012068966,0.006234414,0.038367844
29001,63549,LA PLATA,MO,0.011626092,0.010344828,0.0,0.010894573
29001,63544,GREEN CASTLE,MO,0.018648564,0.001724138,0.001246883,0.016375694
29001,63533,BRASHEAR,MO,0.032381398,0.012068966,0.007481297,0.029435648
29003,64480,REA,MO,0.018645731,0.008130081,0.005319149,0.017912504
29003,64427,BOLCKOW,MO,0.029440628,0.016260163,0.010638298,0.028476289
29003,64430,CLARKSDALE,MO,0.004416094,0.0,0.0,0.004133655
29003,64455,GRAHAM,MO,0.000245339,0.0,0.0,0.000229647
29003,64423,BARNARD,MO,0.000858685,0.0,0.0,0.000803766
29003,64505,SAINT JOSEPH,MO,0.2312316,0.211382114,0.244680851,0.230680905
29003,64494,UNION STAR,MO,0.016315015,0.002710027,0.0,0.015386382
29003,64485,SAVANNAH,MO,0.456697743,0.672086721,0.691489362,0.470892181
29003,64449,FILLMORE,MO,0.02735525,0.002710027,0.005319149,0.025835343
29003,64507,SAINT JOSEPH,MO,0.000368008,0.0,0.0,0.000344471
29003,64459,HELENA,MO,0.029563297,0.016260163,0.005319149,0.028476289
29003,64506,SAINT JOSEPH,MO,0.043424926,0.029810298,0.0,0.041910667
29003,64436,COSBY,MO,0.042934249,0.013550136,0.005319149,0.040877253
29003,64483,ROSENDALE,MO,0.03422473,0.013550136,0.010638298,0.032839591
29003,64463,KING CITY,MO,0.003066732,0.0,0.0,0.002870594
29003,64457,GUILFORD,MO,0.001962709,0.0,0.0,0.00183718
29003,64421,AMAZONIA,MO,0.059249264,0.013550136,0.021276596,0.056493283
29005,64498,WESTBORO,MO,0.064645118,0.044871795,0.033333333,0.062259117
29005,64437,CRAIG,MO,0.000333222,0.0,0.0,0.000296472
29005,64428,BURLINGTON JUNCTION,MO,0.001999334,0.0,0.0,0.001778832
29005,64496,WATSON,MO,0.037320893,0.009615385,0.05,0.034983694
29005,64482,ROCK PORT,MO,0.370543152,0.512820513,0.366666667,0.383634747
29005,64446,FAIRFAX,MO,0.175941353,0.03525641,0.1,0.161577231
29005,64487,SKIDMORE,MO,0.002332556,0.003205128,0.0,0.002371776
29005,64491,TARKIO,MO,0.346884372,0.394230769,0.45,0.353098132
29007,65284,STURGEON,MO,0.003851951,0.000907441,0.0,0.003537558
29007,65231,AUXVASSE,MO,0.001507285,0.0,0.0,0.00135481
29007,65264,MARTINSBURG,MO,0.02729861,0.009981851,0.016528926,0.025666115
29007,63345,FARBER,MO,0.01775247,0.014519056,0.012396694,0.017386723
29007,63359,MIDDLETOWN,MO,0.00259588,0.001814882,0.0,0.002483818
29007,65280,RUSH HILL,MO,0.010467258,0.001814882,0.004132231,0.009634201
29007,63384,WELLSVILLE,MO,0.004186903,0.001814882,0.0,0.003913894
29007,65240,CENTRALIA,MO,0.050745269,0.019963702,0.0,0.047267801
29007,65243,CLARK,MO,0.019427232,0.006352087,0.004132231,0.018064128
29007,65265,MEXICO,MO,0.639256406,0.710526316,0.842975207,0.648878519
29007,65285,THOMPSON,MO,0.027884776,0.010889292,0.004132231,0.026042451
29007,63352,LADDONIA,MO,0.043627533,0.028130672,0.012396694,0.041773295
29007,63382,VANDALIA,MO,0.140512477,0.192377495,0.099173554,0.144061418
29007,65232,BENTON CITY,MO,0.010885949,0.000907441,0.004132231,0.00993527
29009,65734,PURDY,MO,0.117096732,0.03478854,0.061170213,0.111388632
29009,65625,CASSVILLE,MO,0.247900439,0.345156889,0.170212766,0.25246747
29009,64842,FAIRVIEW,MO,0.001044341,0.0,0.002659574,0.00100713
29009,65772,WASHBURN,MO,0.046081546,0.018417462,0.018617021,0.044031745
29009,65769,VERONA,MO,0.019146251,0.001364256,0.0,0.017806067
29009,64874,WHEATON,MO,0.002915452,0.002728513,0.007978723,0.002981106
29009,65723,PIERCE CITY,MO,0.00578739,0.002046385,0.0,0.00547879
29009,65708,MONETT,MO,0.182324529,0.440654843,0.561170213,0.203319502
29009,65745,SELIGMAN,MO,0.053087333,0.015006821,0.015957447,0.050275954
29009,65656,GALENA,MO,0.001131369,0.0,0.005319149,0.001127986
29009,65605,AURORA,MO,0.039684957,0.010914052,0.002659574,0.037424969
29009,65647,EXETER,MO,0.053957617,0.016371078,0.085106383,0.052209644
29009,65633,CRANE,MO,0.012967234,0.000682128,0.0,0.012045281
29009,64866,STARK CITY,MO,4.3514e-05,0.0,0.0,4.0285e-05
29009,65623,BUTTERFIELD,MO,0.0,0.0,0.005319149,8.057e-05
29009,65747,SHELL KNOB,MO,0.10704495,0.065484311,0.039893617,0.103573299
29009,65641,EAGLE ROCK,MO,0.066011053,0.039563438,0.018617021,0.063731217
29009,65658,GOLDEN,MO,0.043688264,0.006821282,0.005319149,0.040929783
29009,64861,ROCKY COMFORT,MO,8.7028e-05,0.0,0.0,8.057e-05
29011,64832,ASBURY,MO,0.0090301,0.0,0.0,0.008232962
29011,64769,MINDENMINES,MO,0.045317726,0.010080645,0.060240964,0.042841897
29011,64784,SHELDON,MO,0.015384615,0.004032258,0.0,0.014331453
29011,64748,GOLDEN CITY,MO,0.099498328,0.080645161,0.277108434,0.100320171
29011,64855,ORONOGO,MO,0.007023411,0.0,0.0,0.006403415
29011,64762,LIBERAL,MO,0.144983278,0.0625,0.096385542,0.138130813
29011,64755,JASPER,MO,0.030602007,0.004032258,0.0,0.028205519
29011,64759,LAMAR,MO,0.646655518,0.838709677,0.56626506,0.66016161
29011,64728,BRONAUGH,MO,0.001505017,0.0,0.0,0.00137216
29013,64723,AMSTERDAM,MO,0.040974664,0.028145695,0.010416667,0.039780981
29013,64742,DREXEL,MO,0.03503455,0.003311258,0.020833333,0.032741088
29013,64788,URICH,MO,0.002303309,0.0,0.0,0.002123142
29013,64725,ARCHIE,MO,0.015274579,0.006622517,0.0,0.014526763
29013,64780,ROCKVILLE,MO,0.028367075,0.01986755,0.041666667,0.027936082
29013,64770,MONTROSE,MO,0.008728331,0.0,0.0,0.008045592
29013,64724,APPLETON CITY,MO,0.014910898,0.011589404,0.0,0.014526763
29013,64720,ADRIAN,MO,0.230209722,0.105960265,0.15625,0.221030283
29013,64730,BUTLER,MO,0.409504182,0.630794702,0.583333333,0.426304615
29013,64752,HUME,MO,0.035519457,0.009933775,0.010416667,0.033523299
29013,64722,AMORET,MO,0.031155292,0.009933775,0.020833333,0.029612247
29013,64745,FOSTER,MO,0.007152382,0.003311258,0.03125,0.007151637
29013,64779,RICH HILL,MO,0.140865559,0.170529801,0.125,0.142697508
29015,65325,COLE CAMP,MO,0.113193679,0.154580153,0.083916084,0.114419843
29015,65355,WARSAW,MO,0.584490996,0.63740458,0.608391608,0.586673206
29015,65324,CLIMAX SPRINGS,MO,0.000367512,0.0,0.0,0.000350336
29015,65338,LINCOLN,MO,0.143623668,0.143129771,0.216783217,0.144338565
29015,64735,CLINTON,MO,0.019037119,0.019083969,0.034965035,0.01919843
29015,65779,WHEATLAND,MO,0.001764057,0.0,0.0,0.001681614
29015,64776,OSCEOLA,MO,0.003160603,0.0,0.0,0.003012892
29015,65335,IONIA,MO,0.008452775,0.007633588,0.006993007,0.008408072
29015,65326,EDWARDS,MO,0.103344359,0.032442748,0.034965035,0.100056054
29015,65634,CROSS TIMBERS,MO,0.000514517,0.0,0.0,0.000490471
29015,65345,MORA,MO,0.005071665,0.001908397,0.006993007,0.004974776
29015,65078,STOVER,MO,0.000220507,0.0,0.0,0.000210202
29015,65360,WINDSOR,MO,0.014847483,0.001908397,0.006993007,0.014293722
29015,65735,QUINCY,MO,0.001911062,0.001908397,0.0,0.001891816
29017,63764,MARBLE HILL,MO,0.496280377,0.590163934,0.774193548,0.502596381
29017,63662,PATTON,MO,0.10299223,0.12704918,0.080645161,0.103697876
29017,63655,MARQUAND,MO,0.037030914,0.0,0.0,0.035247836
29017,63960,PUXICO,MO,0.000991899,0.0,0.0,0.000944138
29017,63730,ADVANCE,MO,0.030087618,0.0,0.0,0.028638867
29017,63775,PERRYVILLE,MO,0.000165317,0.0,0.0,0.000157356
29017,63760,LEOPOLD,MO,0.041825095,0.016393443,0.032258065,0.040755311
29017,63781,SEDGEWICKVILLE,MO,0.095552984,0.135245902,0.016129032,0.096302124
29017,63782,STURDIVANT,MO,0.017358241,0.004098361,0.016129032,0.016837136
29017,63645,FREDERICKTOWN,MO,0.009092412,0.016393443,0.0,0.009284028
29017,63750,GIPSY,MO,0.008265829,0.0,0.016129032,0.008025177
29017,63787,ZALMA,MO,0.057034221,0.053278689,0.016129032,0.056490952
29017,63751,GLENALLEN,MO,0.103322863,0.057377049,0.048387097,0.101022817
29019,65205,COLUMBIA,MO,0.021809206,0.09089624,0.000412541,0.025634402
29019,65256,HARRISBURG,MO,0.009388666,0.003392706,0.001856436,0.008604415
29019,65202,COLUMBIA,MO,0.261687931,0.183771558,0.225247525,0.254456213
29019,65201,COLUMBIA,MO,0.250856589,0.345914617,0.379950495,0.263756135
29019,65010,ASHLAND,MO,0.041037374,0.024314391,0.039810231,0.039802873
29019,65203,COLUMBIA,MO,0.319225914,0.296437659,0.227310231,0.313196749
29019,65284,STURGEON,MO,0.01242054,0.003816794,0.002268977,0.011326829
29019,65215,COLUMBIA,MO,0.0,0.000141363,0.0,9.936e-06
29019,65279,ROCHEPORT,MO,0.008656057,0.005513147,0.001650165,0.008097689
29019,65217,COLUMBIA,MO,0.0,0.000141363,0.0,9.936e-06
29019,65211,COLUMBIA,MO,0.0,0.000282725,0.094678218,0.004580411
29019,65255,HALLSVILLE,MO,0.024052117,0.008340401,0.007632013,0.022156867
29019,65218,COLUMBIA,MO,0.0,0.000141363,0.0,9.936e-06
29019,65216,COLUMBIA,MO,0.0,0.000141363,0.0,9.936e-06
29019,65212,COLUMBIA,MO,0.0,0.000424088,0.0,2.9807e-05
29019,65243,CLARK,MO,0.003516523,0.000282725,0.0,0.003119846
29019,65240,CENTRALIA,MO,0.034759479,0.033927057,0.018358086,0.033910935
29019,65299,COLUMBIA,MO,0.0,0.0,0.000206271,9.936e-06
29019,65039,HARTSBURG,MO,0.012589604,0.002120441,0.000618812,0.01127715
29021,64507,SAINT JOSEPH,MO,0.148796447,0.118482252,0.143426295,0.146031006
29021,64401,AGENCY,MO,0.015044417,0.003182375,0.003187251,0.013702982
29021,64505,SAINT JOSEPH,MO,0.109060082,0.050183599,0.043027888,0.102211115
29021,64436,COSBY,MO,0.00016716,0.0,0.0,0.000148255
29021,64506,SAINT JOSEPH,MO,0.228388576,0.325336597,0.439840637,0.242396645
29021,64454,GOWER,MO,0.005755086,0.000734394,0.0,0.00516774
29021,64503,SAINT JOSEPH,MO,0.147435285,0.120195838,0.093227092,0.14363775
29021,64502,SAINT JOSEPH,MO,0.018817461,0.034761322,0.001593625,0.019739072
29021,64444,EDGERTON,MO,0.001026841,0.0,0.0,0.000910708
29021,64508,SAINT JOSEPH,MO,0.007904289,0.050673195,0.001593625,0.011436801
29021,64484,RUSHVILLE,MO,0.011295253,0.007099143,0.003187251,0.010716706
29021,64443,EASTON,MO,0.012489254,0.001713586,0.000796813,0.011246188
29021,64501,SAINT JOSEPH,MO,0.150587449,0.197796818,0.220717131,0.15653592
29021,64490,STEWARTSVILLE,MO,0.000692521,0.000244798,0.0,0.000635378
29021,64439,DEARBORN,MO,0.006232687,0.00122399,0.0,0.005633683
29021,64504,SAINT JOSEPH,MO,0.115292769,0.084455324,0.047011952,0.110809895
29021,64430,CLARKSDALE,MO,0.0001194,0.0,0.0,0.000105896
29021,64440,DE KALB,MO,0.008310249,0.001468788,0.000796813,0.007518638
29021,64448,FAUCETT,MO,0.012584774,0.00244798,0.001593625,0.011415622
